GAME_DATE,GAME_ID,MATCHUP,HOME_TEAM,AWAY_TEAM,HOME_PREV_SEAS_WIN_PERC,HOME_PREV_SEAS_AVG_PTS_PER_GAME,HOME_PREV_SEAS_FG_PERC,HOME_PREV_SEAS_THREE_PERC,HOME_PREV_SEAS_FREE_THROW_PERC,HOME_PREV_SEAS_PLUS_MINUS,AWAY_PREV_SEAS_WIN_PERC,AWAY_PREV_SEAS_AVG_PTS_PER_GAME,AWAY_PREV_SEAS_FG_PERC,AWAY_PREV_SEAS_THREE_PERC,AWAY_PREV_SEAS_FREE_THROW_PERC,AWAY_PREV_SEAS_PLUS_MINUS,HOME_WIN
3/24/2014,21301052,BKN @ NOP,NOP,BKN,0.329,94.1,44.8,36.3,77.6,-3.9,0.598,96.9,45,35.7,73.1,1.8,1
3/24/2014,21301051,MIN @ MEM,MEM,MIN,0.683,93.4,44.4,34.5,77.3,4.1,0.378,95.7,43.9,30.5,74.2,-2.4,1
3/24/2014,21301047,HOU @ CHA,CHA,HOU,0.256,93.4,42.5,33.5,75,-9.2,0.549,106,46.1,36.6,75.4,3.5,0
3/24/2014,21301048,PHX @ ATL,ATL,PHX,0.537,98,46.4,37.1,71.5,0.4,0.305,95.2,44.3,33,74.4,-6.5,0
3/24/2014,21301049,POR @ MIA,MIA,POR,0.805,102.9,49.6,39.6,75.4,7.9,0.402,97.5,44.8,35.3,77.6,-3.2,1
3/24/2014,21301056,MIL @ LAC,LAC,MIL,0.683,101.1,47.8,35.8,71.1,6.5,0.463,98.9,43.5,36,73.6,-1.5,1
3/24/2014,21301055,DET @ UTA,UTA,DET,0.524,98,45.4,36.6,76.4,-0.1,0.354,94.9,44.9,35.6,69.9,-4,0
3/25/2014,21301058,POR @ ORL,ORL,POR,0.244,94.1,44.8,32.9,75.5,-7,0.402,97.5,44.8,35.3,77.6,-3.2,1
3/25/2014,21301060,NYK @ LAL,LAL,NYK,0.549,102.2,45.8,35.5,69.2,1.2,0.659,100,44.8,37.6,75.9,4.2,1
3/25/2014,21301059,OKC @ DAL,DAL,OKC,0.5,101.1,46.2,37.2,79.3,-0.6,0.732,105.7,48.1,37.7,82.8,9.2,1
3/25/2014,21301057,TOR @ CLE,CLE,TOR,0.293,96.5,43.4,34.6,75.6,-4.7,0.415,97.2,44.6,34.3,78.8,-1.5,1
3/26/2014,21301067,MIA @ IND,IND,MIA,0.605,94.7,43.6,34.7,74.6,4,0.805,102.9,49.6,39.6,75.4,7.9,1
3/26/2014,21301066,LAC @ NOP,NOP,LAC,0.329,94.1,44.8,36.3,77.6,-3.9,0.683,101.1,47.8,35.8,71.1,6.5,1
3/26/2014,21301068,DEN @ SAS,SAS,DEN,0.707,103,48.1,37.6,79.1,6.4,0.695,106.1,47.8,34.3,70.1,5.1,1
3/26/2014,21301065,ATL @ MIN,MIN,ATL,0.378,95.7,43.9,30.5,74.2,-2.4,0.537,98,46.4,37.1,71.5,0.4,1
3/26/2014,21301063,TOR @ BOS,BOS,TOR,0.506,96.5,46.5,35.8,77.6,-0.2,0.415,97.2,44.6,34.3,78.8,-1.5,0
3/26/2014,21301062,PHX @ WAS,WAS,PHX,0.354,93.2,43.5,36.5,73.3,-2.5,0.305,95.2,44.3,33,74.4,-6.5,0
3/26/2014,21301061,BKN @ CHA,CHA,BKN,0.256,93.4,42.5,33.5,75,-9.2,0.598,96.9,45,35.7,73.1,1.8,1
3/26/2014,21301069,NYK @ SAC,SAC,NYK,0.341,100.2,44.7,36.3,76.9,-4.9,0.659,100,44.8,37.6,75.9,4.2,0
3/26/2014,21301064,CLE @ DET,DET,CLE,0.354,94.9,44.9,35.6,69.9,-4,0.293,96.5,43.4,34.6,75.6,-4.7,0
3/26/2014,21301070,MEM @ UTA,UTA,MEM,0.524,98,45.4,36.6,76.4,-0.1,0.683,93.4,44.4,34.5,77.3,4.1,0
3/27/2014,21301071,POR @ ATL,ATL,POR,0.537,98,46.4,37.1,71.5,0.4,0.402,97.5,44.8,35.3,77.6,-3.2,0
3/27/2014,21301074,LAC @ DAL,DAL,LAC,0.5,101.1,46.2,37.2,79.3,-0.6,0.683,101.1,47.8,35.8,71.1,6.5,0
3/27/2014,21301073,LAL @ MIL,MIL,LAL,0.463,98.9,43.5,36,73.6,-1.5,0.549,102.2,45.8,35.5,69.2,1.2,1
3/27/2014,21301072,PHI @ HOU,HOU,PHI,0.549,106,46.1,36.6,75.4,3.5,0.415,93.2,44.4,36,72.9,-3.3,1
3/28/2014,21301083,SAC @ OKC,OKC,SAC,0.732,105.7,48.1,37.7,82.8,9.2,0.341,100.2,44.7,36.3,76.9,-4.9,1
3/28/2014,21301080,POR @ CHI,CHI,POR,0.549,93.2,43.7,35.3,77.3,0.3,0.402,97.5,44.8,35.3,77.6,-3.2,0
3/28/2014,21301082,UTA @ NOP,NOP,UTA,0.329,94.1,44.8,36.3,77.6,-3.9,0.524,98,45.4,36.6,76.4,-0.1,1
3/28/2014,21301075,CHA @ ORL,ORL,CHA,0.244,94.1,44.8,32.9,75.5,-7,0.256,93.4,42.5,33.5,75,-9.2,1
3/28/2014,21301079,MIA @ DET,DET,MIA,0.354,94.9,44.9,35.6,69.9,-4,0.805,102.9,49.6,39.6,75.4,7.9,0
3/28/2014,21301076,BOS @ TOR,TOR,BOS,0.415,97.2,44.6,34.3,78.8,-1.5,0.506,96.5,46.5,35.8,77.6,-0.2,1
3/28/2014,21301077,IND @ WAS,WAS,IND,0.354,93.2,43.5,36.5,73.3,-2.5,0.605,94.7,43.6,34.7,74.6,4,1
3/28/2014,21301081,LAL @ MIN,MIN,LAL,0.378,95.7,43.9,30.5,74.2,-2.4,0.549,102.2,45.8,35.5,69.2,1.2,1
3/28/2014,21301084,SAS @ DEN,DEN,SAS,0.695,106.1,47.8,34.3,70.1,5.1,0.707,103,48.1,37.6,79.1,6.4,0
3/28/2014,21301086,MEM @ GSW,GSW,MEM,0.573,101.2,45.8,40.3,79,0.9,0.683,93.4,44.4,34.5,77.3,4.1,1
3/28/2014,21301085,NYK @ PHX,PHX,NYK,0.305,95.2,44.3,33,74.4,-6.5,0.659,100,44.8,37.6,75.9,4.2,1
3/28/2014,21301078,CLE @ BKN,BKN,CLE,0.598,96.9,45,35.7,73.1,1.8,0.293,96.5,43.4,34.6,75.6,-4.7,1
3/29/2014,21301087,DET @ PHI,PHI,DET,0.415,93.2,44.4,36,72.9,-3.3,0.354,94.9,44.9,35.6,69.9,-4,1
3/29/2014,21301091,MIA @ MIL,MIL,MIA,0.463,98.9,43.5,36,73.6,-1.5,0.805,102.9,49.6,39.6,75.4,7.9,0
3/29/2014,21301089,ATL @ WAS,WAS,ATL,0.354,93.2,43.5,36.5,73.3,-2.5,0.537,98,46.4,37.1,71.5,0.4,1
3/29/2014,21301092,NOP @ SAS,SAS,NOP,0.707,103,48.1,37.6,79.1,6.4,0.329,94.1,44.8,36.3,77.6,-3.9,1
3/29/2014,21301090,SAC @ DAL,DAL,SAC,0.5,101.1,46.2,37.2,79.3,-0.6,0.341,100.2,44.7,36.3,76.9,-4.9,1
3/29/2014,21301088,LAC @ HOU,HOU,LAC,0.549,106,46.1,36.6,75.4,3.5,0.683,101.1,47.8,35.8,71.1,6.5,0
3/30/2014,21301099,MEM @ POR,POR,MEM,0.402,97.5,44.8,35.3,77.6,-3.2,0.683,93.4,44.4,34.5,77.3,4.1,1
3/30/2014,21301098,NYK @ GSW,GSW,NYK,0.573,101.2,45.8,40.3,79,0.9,0.659,100,44.8,37.6,75.9,4.2,0
3/30/2014,21301100,PHX @ LAL,LAL,PHX,0.549,102.2,45.8,35.5,69.2,1.2,0.305,95.2,44.3,33,74.4,-6.5,1
3/30/2014,21301094,IND @ CLE,CLE,IND,0.293,96.5,43.4,34.6,75.6,-4.7,0.605,94.7,43.6,34.7,74.6,4,1
3/30/2014,21301095,MIN @ BKN,BKN,MIN,0.598,96.9,45,35.7,73.1,1.8,0.378,95.7,43.9,30.5,74.2,-2.4,1
3/30/2014,21301093,UTA @ OKC,OKC,UTA,0.732,105.7,48.1,37.7,82.8,9.2,0.524,98,45.4,36.6,76.4,-0.1,1
3/30/2014,21301097,CHI @ BOS,BOS,CHI,0.506,96.5,46.5,35.8,77.6,-0.2,0.549,93.2,43.7,35.3,77.3,0.3,0
3/30/2014,21301096,TOR @ ORL,ORL,TOR,0.244,94.1,44.8,32.9,75.5,-7,0.415,97.2,44.6,34.3,78.8,-1.5,0
3/31/2014,21301102,SAS @ IND,IND,SAS,0.605,94.7,43.6,34.7,74.6,4,0.707,103,48.1,37.6,79.1,6.4,0
3/31/2014,21301104,MIL @ DET,DET,MIL,0.354,94.9,44.9,35.6,69.9,-4,0.463,98.9,43.5,36,73.6,-1.5,1
3/31/2014,21301106,BOS @ CHI,CHI,BOS,0.549,93.2,43.7,35.3,77.3,0.3,0.506,96.5,46.5,35.8,77.6,-0.2,1
3/31/2014,21301103,PHI @ ATL,ATL,PHI,0.537,98,46.4,37.1,71.5,0.4,0.415,93.2,44.4,36,72.9,-3.3,1
3/31/2014,21301105,TOR @ MIA,MIA,TOR,0.805,102.9,49.6,39.6,75.4,7.9,0.415,97.2,44.6,34.3,78.8,-1.5,1
3/31/2014,21301110,NYK @ UTA,UTA,NYK,0.524,98,45.4,36.6,76.4,-0.1,0.659,100,44.8,37.6,75.9,4.2,0
3/31/2014,21301108,SAC @ NOP,NOP,SAC,0.329,94.1,44.8,36.3,77.6,-3.9,0.341,100.2,44.7,36.3,76.9,-4.9,0
3/31/2014,21301101,WAS @ CHA,CHA,WAS,0.256,93.4,42.5,33.5,75,-9.2,0.354,93.2,43.5,36.5,73.3,-2.5,1
3/31/2014,21301109,MEM @ DEN,DEN,MEM,0.695,106.1,47.8,34.3,70.1,5.1,0.683,93.4,44.4,34.5,77.3,4.1,0
3/31/2014,21301107,LAC @ MIN,MIN,LAC,0.378,95.7,43.9,30.5,74.2,-2.4,0.683,101.1,47.8,35.8,71.1,6.5,0
4/1/2014,21301112,GSW @ DAL,DAL,GSW,0.5,101.1,46.2,37.2,79.3,-0.6,0.573,101.2,45.8,40.3,79,0.9,0
4/1/2014,21301111,HOU @ BKN,BKN,HOU,0.598,96.9,45,35.7,73.1,1.8,0.549,106,46.1,36.6,75.4,3.5,1
4/1/2014,21301113,POR @ LAL,LAL,POR,0.549,102.2,45.8,35.5,69.2,1.2,0.402,97.5,44.8,35.3,77.6,-3.2,0
4/2/2014,21301122,MEM @ MIN,MIN,MEM,0.378,95.7,43.9,30.5,74.2,-2.4,0.683,93.4,44.4,34.5,77.3,4.1,1
4/2/2014,21301125,LAC @ PHX,PHX,LAC,0.305,95.2,44.3,33,74.4,-6.5,0.683,101.1,47.8,35.8,71.1,6.5,0
4/2/2014,21301123,GSW @ SAS,SAS,GSW,0.707,103,48.1,37.6,79.1,6.4,0.573,101.2,45.8,40.3,79,0.9,1
4/2/2014,21301119,BOS @ WAS,WAS,BOS,0.354,93.2,43.5,36.5,73.3,-2.5,0.506,96.5,46.5,35.8,77.6,-0.2,1
4/2/2014,21301120,CHI @ ATL,ATL,CHI,0.537,98,46.4,37.1,71.5,0.4,0.549,93.2,43.7,35.3,77.3,0.3,0
4/2/2014,21301116,CLE @ ORL,ORL,CLE,0.244,94.1,44.8,32.9,75.5,-7,0.293,96.5,43.4,34.6,75.6,-4.7,0
4/2/2014,21301114,DET @ IND,IND,DET,0.605,94.7,43.6,34.7,74.6,4,0.354,94.9,44.9,35.6,69.9,-4,1
4/2/2014,21301118,HOU @ TOR,TOR,HOU,0.415,97.2,44.6,34.3,78.8,-1.5,0.549,106,46.1,36.6,75.4,3.5,1
4/2/2014,21301117,CHA @ PHI,PHI,CHA,0.415,93.2,44.4,36,72.9,-3.3,0.256,93.4,42.5,33.5,75,-9.2,0
4/2/2014,21301121,MIL @ MIA,MIA,MIL,0.805,102.9,49.6,39.6,75.4,7.9,0.463,98.9,43.5,36,73.6,-1.5,1
4/2/2014,21301124,NOP @ DEN,DEN,NOP,0.695,106.1,47.8,34.3,70.1,5.1,0.329,94.1,44.8,36.3,77.6,-3.9,1
4/2/2014,21301115,BKN @ NYK,NYK,BKN,0.659,100,44.8,37.6,75.9,4.2,0.598,96.9,45,35.7,73.1,1.8,1
4/2/2014,21301126,LAL @ SAC,SAC,LAL,0.341,100.2,44.7,36.3,76.9,-4.9,0.549,102.2,45.8,35.5,69.2,1.2,1
4/3/2014,21301127,SAS @ OKC,OKC,SAS,0.732,105.7,48.1,37.7,82.8,9.2,0.707,103,48.1,37.6,79.1,6.4,1
4/3/2014,21301128,DAL @ LAC,LAC,DAL,0.683,101.1,47.8,35.8,71.1,6.5,0.5,101.1,46.2,37.2,79.3,-0.6,0
4/4/2014,21301141,SAC @ GSW,GSW,SAC,0.573,101.2,45.8,40.3,79,0.9,0.341,100.2,44.7,36.3,76.9,-4.9,1
4/4/2014,21301142,DAL @ LAL,LAL,DAL,0.549,102.2,45.8,35.5,69.2,1.2,0.5,101.1,46.2,37.2,79.3,-0.6,0
4/4/2014,21301132,CLE @ ATL,ATL,CLE,0.537,98,46.4,37.1,71.5,0.4,0.293,96.5,43.4,34.6,75.6,-4.7,1
4/4/2014,21301134,DET @ BKN,BKN,DET,0.598,96.9,45,35.7,73.1,1.8,0.354,94.9,44.9,35.6,69.9,-4,1
4/4/2014,21301135,MIN @ MIA,MIA,MIN,0.805,102.9,49.6,39.6,75.4,7.9,0.378,95.7,43.9,30.5,74.2,-2.4,0
4/4/2014,21301131,IND @ TOR,TOR,IND,0.415,97.2,44.6,34.3,78.8,-1.5,0.605,94.7,43.6,34.7,74.6,4,1
4/4/2014,21301133,PHI @ BOS,BOS,PHI,0.506,96.5,46.5,35.8,77.6,-0.2,0.415,93.2,44.4,36,72.9,-3.3,0
4/4/2014,21301137,MIL @ CHI,CHI,MIL,0.549,93.2,43.7,35.3,77.3,0.3,0.463,98.9,43.5,36,73.6,-1.5,1
4/4/2014,21301139,OKC @ HOU,HOU,OKC,0.549,106,46.1,36.6,75.4,3.5,0.732,105.7,48.1,37.7,82.8,9.2,1
4/4/2014,21301138,NOP @ UTA,UTA,NOP,0.524,98,45.4,36.6,76.4,-0.1,0.329,94.1,44.8,36.3,77.6,-3.9,1
4/4/2014,21301140,PHX @ POR,POR,PHX,0.402,97.5,44.8,35.3,77.6,-3.2,0.305,95.2,44.3,33,74.4,-6.5,0
4/4/2014,21301130,ORL @ CHA,CHA,ORL,0.256,93.4,42.5,33.5,75,-9.2,0.244,94.1,44.8,32.9,75.5,-7,1
4/4/2014,21301129,DEN @ MEM,MEM,DEN,0.683,93.4,44.4,34.5,77.3,4.1,0.695,106.1,47.8,34.3,70.1,5.1,1
4/4/2014,21301136,WAS @ NYK,NYK,WAS,0.659,100,44.8,37.6,75.9,4.2,0.354,93.2,43.5,36.5,73.3,-2.5,0
4/5/2014,21301148,TOR @ MIL,MIL,TOR,0.463,98.9,43.5,36,73.6,-1.5,0.415,97.2,44.6,34.3,78.8,-1.5,0
4/5/2014,21301145,CHA @ CLE,CLE,CHA,0.293,96.5,43.4,34.6,75.6,-4.7,0.256,93.4,42.5,33.5,75,-9.2,0
4/5/2014,21301146,BOS @ DET,DET,BOS,0.354,94.9,44.9,35.6,69.9,-4,0.506,96.5,46.5,35.8,77.6,-0.2,1
4/5/2014,21301144,CHI @ WAS,WAS,CHI,0.354,93.2,43.5,36.5,73.3,-2.5,0.549,93.2,43.7,35.3,77.3,0.3,0
4/5/2014,21301143,MIN @ ORL,ORL,MIN,0.244,94.1,44.8,32.9,75.5,-7,0.378,95.7,43.9,30.5,74.2,-2.4,1
4/5/2014,21301147,BKN @ PHI,PHI,BKN,0.415,93.2,44.4,36,72.9,-3.3,0.598,96.9,45,35.7,73.1,1.8,0
4/6/2014,21301152,ATL @ IND,IND,ATL,0.605,94.7,43.6,34.7,74.6,4,0.537,98,46.4,37.1,71.5,0.4,0
4/6/2014,21301157,NOP @ POR,POR,NOP,0.402,97.5,44.8,35.3,77.6,-3.2,0.329,94.1,44.8,36.3,77.6,-3.9,1
4/6/2014,21301154,MEM @ SAS,SAS,MEM,0.707,103,48.1,37.6,79.1,6.4,0.683,93.4,44.4,34.5,77.3,4.1,1
4/6/2014,21301155,UTA @ GSW,GSW,UTA,0.573,101.2,45.8,40.3,79,0.9,0.524,98,45.4,36.6,76.4,-0.1,1
4/6/2014,21301153,DEN @ HOU,HOU,DEN,0.549,106,46.1,36.6,75.4,3.5,0.695,106.1,47.8,34.3,70.1,5.1,1
4/6/2014,21301149,NYK @ MIA,MIA,NYK,0.805,102.9,49.6,39.6,75.4,7.9,0.659,100,44.8,37.6,75.9,4.2,1
4/6/2014,21301150,LAL @ LAC,LAC,LAL,0.683,101.1,47.8,35.8,71.1,6.5,0.549,102.2,45.8,35.5,69.2,1.2,1
4/6/2014,21301151,DAL @ SAC,SAC,DAL,0.341,100.2,44.7,36.3,76.9,-4.9,0.5,101.1,46.2,37.2,79.3,-0.6,0
4/6/2014,21301156,OKC @ PHX,PHX,OKC,0.305,95.2,44.3,33,74.4,-6.5,0.732,105.7,48.1,37.7,82.8,9.2,1
4/8/2014,21301159,DAL @ UTA,UTA,DAL,0.524,98,45.4,36.6,76.4,-0.1,0.5,101.1,46.2,37.2,79.3,-0.6,0
4/8/2014,21301160,OKC @ SAC,SAC,OKC,0.341,100.2,44.7,36.3,76.9,-4.9,0.732,105.7,48.1,37.7,82.8,9.2,0
4/8/2014,21300275,SAS @ MIN,MIN,SAS,0.378,95.7,43.9,30.5,74.2,-2.4,0.707,103,48.1,37.6,79.1,6.4,1
4/8/2014,21301161,HOU @ LAL,LAL,HOU,0.549,102.2,45.8,35.5,69.2,1.2,0.549,106,46.1,36.6,75.4,3.5,0
4/8/2014,21301158,BKN @ MIA,MIA,BKN,0.805,102.9,49.6,39.6,75.4,7.9,0.598,96.9,45,35.7,73.1,1.8,0
4/8/2014,21300677,DET @ ATL,ATL,DET,0.537,98,46.4,37.1,71.5,0.4,0.354,94.9,44.9,35.6,69.9,-4,0
4/9/2014,21301162,DET @ CLE,CLE,DET,0.293,96.5,43.4,34.6,75.6,-4.7,0.354,94.9,44.9,35.6,69.9,-4,1
4/9/2014,21301169,CHI @ MIN,MIN,CHI,0.378,95.7,43.9,30.5,74.2,-2.4,0.549,93.2,43.7,35.3,77.3,0.3,0
4/9/2014,21301166,BOS @ ATL,ATL,BOS,0.537,98,46.4,37.1,71.5,0.4,0.506,96.5,46.5,35.8,77.6,-0.2,1
4/9/2014,21301167,MIA @ MEM,MEM,MIA,0.683,93.4,44.4,34.5,77.3,4.1,0.805,102.9,49.6,39.6,75.4,7.9,1
4/9/2014,21301163,BKN @ ORL,ORL,BKN,0.244,94.1,44.8,32.9,75.5,-7,0.598,96.9,45,35.7,73.1,1.8,1
4/9/2014,21301171,HOU @ DEN,DEN,HOU,0.695,106.1,47.8,34.3,70.1,5.1,0.549,106,46.1,36.6,75.4,3.5,1
4/9/2014,21301173,OKC @ LAC,LAC,OKC,0.683,101.1,47.8,35.8,71.1,6.5,0.732,105.7,48.1,37.7,82.8,9.2,0
4/9/2014,21301165,CHA @ WAS,WAS,CHA,0.354,93.2,43.5,36.5,73.3,-2.5,0.256,93.4,42.5,33.5,75,-9.2,0
4/9/2014,21301172,SAC @ POR,POR,SAC,0.402,97.5,44.8,35.3,77.6,-3.2,0.341,100.2,44.7,36.3,76.9,-4.9,1
4/9/2014,21301168,IND @ MIL,MIL,IND,0.463,98.9,43.5,36,73.6,-1.5,0.605,94.7,43.6,34.7,74.6,4,0
4/9/2014,21301170,PHX @ NOP,NOP,PHX,0.329,94.1,44.8,36.3,77.6,-3.9,0.305,95.2,44.3,33,74.4,-6.5,0
4/9/2014,21301164,PHI @ TOR,TOR,PHI,0.415,97.2,44.6,34.3,78.8,-1.5,0.415,93.2,44.4,36,72.9,-3.3,1
4/10/2014,21301174,SAS @ DAL,DAL,SAS,0.5,101.1,46.2,37.2,79.3,-0.6,0.707,103,48.1,37.6,79.1,6.4,0
4/10/2014,21301175,DEN @ GSW,GSW,DEN,0.573,101.2,45.8,40.3,79,0.9,0.695,106.1,47.8,34.3,70.1,5.1,0
4/11/2014,21301187,POR @ UTA,UTA,POR,0.524,98,45.4,36.6,76.4,-0.1,0.402,97.5,44.8,35.3,77.6,-3.2,0
4/11/2014,21301183,HOU @ MIN,MIN,HOU,0.378,95.7,43.9,30.5,74.2,-2.4,0.549,106,46.1,36.6,75.4,3.5,1
4/11/2014,21301185,CLE @ MIL,MIL,CLE,0.463,98.9,43.5,36,73.6,-1.5,0.293,96.5,43.4,34.6,75.6,-4.7,1
4/11/2014,21301186,PHX @ SAS,SAS,PHX,0.707,103,48.1,37.6,79.1,6.4,0.305,95.2,44.3,33,74.4,-6.5,1
4/11/2014,21301181,DET @ CHI,CHI,DET,0.549,93.2,43.7,35.3,77.3,0.3,0.354,94.9,44.9,35.6,69.9,-4,1
4/11/2014,21301176,WAS @ ORL,ORL,WAS,0.244,94.1,44.8,32.9,75.5,-7,0.354,93.2,43.5,36.5,73.3,-2.5,0
4/11/2014,21301182,PHI @ MEM,MEM,PHI,0.683,93.4,44.4,34.5,77.3,4.1,0.415,93.2,44.4,36,72.9,-3.3,1
4/11/2014,21301179,ATL @ BKN,BKN,ATL,0.598,96.9,45,35.7,73.1,1.8,0.537,98,46.4,37.1,71.5,0.4,0
4/11/2014,21301184,NOP @ OKC,OKC,NOP,0.732,105.7,48.1,37.7,82.8,9.2,0.329,94.1,44.8,36.3,77.6,-3.9,1
4/11/2014,21301180,IND @ MIA,MIA,IND,0.805,102.9,49.6,39.6,75.4,7.9,0.605,94.7,43.6,34.7,74.6,4,1
4/11/2014,21301177,NYK @ TOR,TOR,NYK,0.415,97.2,44.6,34.3,78.8,-1.5,0.659,100,44.8,37.6,75.9,4.2,0
4/11/2014,21301188,GSW @ LAL,LAL,GSW,0.549,102.2,45.8,35.5,69.2,1.2,0.573,101.2,45.8,40.3,79,0.9,0
4/11/2014,21301178,CHA @ BOS,BOS,CHA,0.506,96.5,46.5,35.8,77.6,-0.2,0.256,93.4,42.5,33.5,75,-9.2,1
4/12/2014,21301189,SAC @ LAC,LAC,SAC,0.683,101.1,47.8,35.8,71.1,6.5,0.341,100.2,44.7,36.3,76.9,-4.9,1
4/12/2014,21301191,MIL @ WAS,WAS,MIL,0.354,93.2,43.5,36.5,73.3,-2.5,0.463,98.9,43.5,36,73.6,-1.5,1
4/12/2014,21301195,PHX @ DAL,DAL,PHX,0.5,101.1,46.2,37.2,79.3,-0.6,0.305,95.2,44.3,33,74.4,-6.5,1
4/12/2014,21301193,BOS @ CLE,CLE,BOS,0.293,96.5,43.4,34.6,75.6,-4.7,0.506,96.5,46.5,35.8,77.6,-0.2,0
4/12/2014,21301196,UTA @ DEN,DEN,UTA,0.695,106.1,47.8,34.3,70.1,5.1,0.524,98,45.4,36.6,76.4,-0.1,1
4/12/2014,21301190,PHI @ CHA,CHA,PHI,0.256,93.4,42.5,33.5,75,-9.2,0.415,93.2,44.4,36,72.9,-3.3,1
4/12/2014,21301192,MIA @ ATL,ATL,MIA,0.537,98,46.4,37.1,71.5,0.4,0.805,102.9,49.6,39.6,75.4,7.9,1
4/12/2014,21301194,NOP @ HOU,HOU,NOP,0.549,106,46.1,36.6,75.4,3.5,0.329,94.1,44.8,36.3,77.6,-3.9,1
4/13/2014,21301197,CHI @ NYK,NYK,CHI,0.659,100,44.8,37.6,75.9,4.2,0.549,93.2,43.7,35.3,77.3,0.3,1
4/13/2014,21301199,ORL @ BKN,BKN,ORL,0.598,96.9,45,35.7,73.1,1.8,0.244,94.1,44.8,32.9,75.5,-7,1
4/13/2014,21301198,TOR @ DET,DET,TOR,0.354,94.9,44.9,35.6,69.9,-4,0.415,97.2,44.6,34.3,78.8,-1.5,0
4/13/2014,21301200,OKC @ IND,IND,OKC,0.605,94.7,43.6,34.7,74.6,4,0.732,105.7,48.1,37.7,82.8,9.2,1
4/13/2014,21301201,GSW @ POR,POR,GSW,0.402,97.5,44.8,35.3,77.6,-3.2,0.573,101.2,45.8,40.3,79,0.9,1
4/13/2014,21301202,MIN @ SAC,SAC,MIN,0.341,100.2,44.7,36.3,76.9,-4.9,0.378,95.7,43.9,30.5,74.2,-2.4,1
4/13/2014,21301203,MEM @ LAL,LAL,MEM,0.549,102.2,45.8,35.5,69.2,1.2,0.683,93.4,44.4,34.5,77.3,4.1,0
4/14/2014,21301212,MEM @ PHX,PHX,MEM,0.305,95.2,44.3,33,74.4,-6.5,0.683,93.4,44.4,34.5,77.3,4.1,0
4/14/2014,21301208,ORL @ CHI,CHI,ORL,0.549,93.2,43.7,35.3,77.3,0.3,0.244,94.1,44.8,32.9,75.5,-7,1
4/14/2014,21301210,OKC @ NOP,NOP,OKC,0.329,94.1,44.8,36.3,77.6,-3.9,0.732,105.7,48.1,37.7,82.8,9.2,1
4/14/2014,21301209,SAS @ HOU,HOU,SAS,0.549,106,46.1,36.6,75.4,3.5,0.707,103,48.1,37.6,79.1,6.4,1
4/14/2014,21301211,LAL @ UTA,UTA,LAL,0.524,98,45.4,36.6,76.4,-0.1,0.549,102.2,45.8,35.5,69.2,1.2,0
4/14/2014,21301213,MIN @ GSW,GSW,MIN,0.573,101.2,45.8,40.3,79,0.9,0.378,95.7,43.9,30.5,74.2,-2.4,1
4/14/2014,21301206,MIA @ WAS,WAS,MIA,0.354,93.2,43.5,36.5,73.3,-2.5,0.805,102.9,49.6,39.6,75.4,7.9,1
4/14/2014,21301204,BOS @ PHI,PHI,BOS,0.415,93.2,44.4,36,72.9,-3.3,0.506,96.5,46.5,35.8,77.6,-0.2,1
4/14/2014,21301207,CHA @ ATL,ATL,CHA,0.537,98,46.4,37.1,71.5,0.4,0.256,93.4,42.5,33.5,75,-9.2,0
4/14/2014,21301205,MIL @ TOR,TOR,MIL,0.415,97.2,44.6,34.3,78.8,-1.5,0.463,98.9,43.5,36,73.6,-1.5,1
4/15/2014,21301214,NYK @ BKN,BKN,NYK,0.598,96.9,45,35.7,73.1,1.8,0.659,100,44.8,37.6,75.9,4.2,0
4/15/2014,21301215,DEN @ LAC,LAC,DEN,0.683,101.1,47.8,35.8,71.1,6.5,0.695,106.1,47.8,34.3,70.1,5.1,1
4/16/2014,21301222,WAS @ BOS,BOS,WAS,0.506,96.5,46.5,35.8,77.6,-0.2,0.354,93.2,43.5,36.5,73.3,-2.5,0
4/16/2014,21301226,TOR @ NYK,NYK,TOR,0.659,100,44.8,37.6,75.9,4.2,0.415,97.2,44.6,34.3,78.8,-1.5,1
4/16/2014,21301230,GSW @ DEN,DEN,GSW,0.695,106.1,47.8,34.3,70.1,5.1,0.573,101.2,45.8,40.3,79,0.9,0
4/16/2014,21301223,CHI @ CHA,CHA,CHI,0.256,93.4,42.5,33.5,75,-9.2,0.549,93.2,43.7,35.3,77.3,0.3,1
4/16/2014,21301218,UTA @ MIN,MIN,UTA,0.378,95.7,43.9,30.5,74.2,-2.4,0.524,98,45.4,36.6,76.4,-0.1,0
4/16/2014,21301227,IND @ ORL,ORL,IND,0.244,94.1,44.8,32.9,75.5,-7,0.605,94.7,43.6,34.7,74.6,4,0
4/16/2014,21301224,BKN @ CLE,CLE,BKN,0.293,96.5,43.4,34.6,75.6,-4.7,0.598,96.9,45,35.7,73.1,1.8,1
4/16/2014,21301216,DAL @ MEM,MEM,DAL,0.683,93.4,44.4,34.5,77.3,4.1,0.5,101.1,46.2,37.2,79.3,-0.6,1
4/16/2014,21301219,HOU @ NOP,NOP,HOU,0.329,94.1,44.8,36.3,77.6,-3.9,0.549,106,46.1,36.6,75.4,3.5,1
